Y25-54,F,MED_E,PPS,IS	: 	20682 	20417 	19796 	18398 	18331 	18426 	21824 	22453 	20686 	19290 	17745 	16800 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MED_E,PPS,IT	16264 p	15392 	15309 	15456 	15806 	16153 	15772 	15767 	15889 	15262 	14595 	14501 	13878 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MED_E,PPS,LT	10866 	9639 	8657 	8115 	7775 	6736 	6295 	8084 	7777 	6499 	5066 	4225 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MED_E,PPS,LU	26992 p	29285 	28502 	28564 	27089 	26864 	27218 	27372 	27475 	27917 	27224 	28448 	27423 	25902 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MED_E,PPS,LV	10540 	9143 	8063 	7140 	6621 	6564 	6616 	8230 	8102 	6243 	5024 	4276 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MED_E,PPS,MK	: 	4683 	4238 	4118 	4070 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MED_E,PPS,MT	18839 	18316 	16633 	16236 	15693 	15238 	14505 	15048 	14435 	13413 	12833 	12572 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MED_E,PPS,NL	22468 b	20570 	19972 	20024 	19915 	20044 	20058 	20474 	20358 	18761 	17605 	17083 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MED_E,PPS,NO	29671 	29046 	28655 	27636 	26319 	25242 	24542 	25286 	24260 	21897 	21183 	20039 	19684 	19362 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MED_E,PPS,PL	11508 	10384 	10058 	9654 	9230 	8791 	8158 	7925 	7154 	5857 	5321 	4942 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MED_E,PPS,PT	11115 	10753 	10648 	10336 	10372 	10288 	10537 	9920 	10318 	9652 	9351 	8961 	8736 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MED_E,PPS,RO	5146 	4609 	4243 	4112 	3887 	3867 	3846 	3754 	3440 	3216 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MED_E,PPS,RS	5340 	5132 	4715 	4953 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MED_E,PPS,SE	22190 	21741 b	21824 	21762 	20878 	19699 	19181 	19814 	18822 	16979 	15941 	15200 	14986 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MED_E,PPS,SI	16216 	15721 	15014 	14906 	14987 	14785 	14148 	15126 	14552 	13584 	12854 	12153 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MED_E,PPS,SK	11164 	10744 	10417 	10112 	10655 	9632 	9024 	8469 	7303 	6049 	4868 	4240 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MED_E,PPS,TR	: 	6268 	5970 	5779 	5705 	5202 	4804 	4847 	4518 	4394 	3882 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MED_E,PPS,UK	18938 	19602 	18337 	18396 	18069 b	17459 	17549 	18714 	20654 	20838 	19803 	19102 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,AT	26732 	26759 	27060 	24862 	24946 	24761 	24433 	24088 	22770 b	20841 	20268 	20027 	19230 	17946 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,BE	25510 	24948 	24666 	24449 	23472 	23274 	22591 	22481 	21706 	20473 	20143 	19281 	18085 	18457 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,BG	4338 b	4520 	4245 	3875 	3556 	3770 	3855 	3637 	3000 	1911 	1750 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,CH	52756 	47162 	46725 b	49574 	47262 	41266 	37105 	35730 	33069 	33649 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,CY	17488 	17474 	18926 	19942 	20894 	20510 	19703 	20045 	19966 b	19666 	17597 	16122 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,CZ	9521 	8948 	9024 	9127 	9285 	8978 	8479 	8878 	7274 	6566 	5759 	5102 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,DE	25278 	24496 	23334 	23190 	22760 	22530 	22661 	22503 	22210 	21246 	18307 	19026 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,DK	33881 	33198 	32948 	32127 	31850 	31462 b	28777 	28078 	28019 	26723 	25799 	24933 	24061 	23617 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,EA	20847 e	20359 e	19990 e	20133 e	20304 e	20171 e	: 	20302 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,EA18	20960 e	20473 	19990 	20047 	20215 	20079 	20252 	20167 	19680 	18088 	17011 	16911 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,EA19	20847 e	20359 	19872 	19923 	20083 	19939 	20109 	20034 	19541 	17945 	16870 	16763 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,EE	11322 	10739 	9987 b	8704 	7841 	7112 	7369 	7978 	7064 	5887 	4766 	3909 	3505 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,EL	8789 	8795 	9008 	9606 	10826 	13054 	14583 	14213 	13536 	12714 	12481 	11990 	10939 	10535 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,ES	15790 	15336 	15305 	15815 	16511 	16875 	17639 	17712 	16978 b	14170 	13652 	12917 	12537 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,EU	19170 e	18922 e	18415 e	18055 e	18212 e	17823 e	: 	17799 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,EU27	19270 e	19024 	18518 	18155 	18311 	17917 	17840 	17799 	17674 	16692 	15460 e	15236 e	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,EU28	19170 e	18922 	18415 	18055 	18212 	17823 	17752 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,FI	28176 	28273 	28173 	27969 	26994 	25976 	25215 	25060 	23855 	22703 	22099 	21143 	19960 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,FR	24369 	24220 	23482 	24090 	24526 	23605 	23164 	23076 	22334 b	18678 	18872 	18670 	17846 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,HR	6896 	6522 	6210 	6269 	6492 	6689 	7295 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,HU	5601 	5334 	5303 	5180 	5493 	5306 	4757 	5357 	4996 	4575 	4959 	4045 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,IE	: 	25881 	24912 	24456 	24000 	24436 	25041 	26933 	28229 	28287 	25521 	24059 	22333 	21370 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,IS	: 	26259 	24655 	23442 	21600 	20506 	20150 	26039 	38283 	34911 	32886 	26770 	25267 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,IT	17958 p	17482 	17529 	17578 	18115 	18111 	18461 	18163 	18025 	17783 	17243 	17197 	16410 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,LT	7814 	7414 	6554 	6169 	5626 	4850 	5307 	6335 	5345 	4286 	3345 	2786 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,LU	38869 p	40005 	39263 	39523 	37345 	36898 	36863 	37464 	35373 	34840 	33754 	32453 	31274 	30125 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,LV	8439 	7688 	6872 	6105 	5799 	5447 	5966 	7251 	6457 	4386 	3533 	2737 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,MK	: 	2527 	2362 	2345 	2249 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,MT	16780 	16396 	15344 	14300 	13623 	13015 	12743 	12809 	12129 	10929 	10780 	10275 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,NL	26651 b	24880 	24294 	23945 	23686 	23520 	23765 	23990 	23395 	21895 	20391 	19709 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,NO	43816 	45139 	48248 	46758 	43831 	40755 	37223 	38144 	36564 	32414 	35228 	29320 	30638 	32084 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,PL	7028 	6655 	6539 	6324 	6298 	6253 	5530 	6456 	5306 	4398 	3975 	3274 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,PT	10579 	10124 	9953 	10081 	10463 	10872 	11082 	10955 	10808 	10500 	10369 	10003 	9472 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,RO	2951 	2712 	2592 	2458 	2468 	2549 	2553 	2770 	2603 	2213 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,RS	2984 	3095 	2904 	2981 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,SE	28593 	28757 b	30189 	29224 	27502 	24813 	21687 	23864 	22820 	21129 	19831 	19858 	19595 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,SI	13594 	13564 	13293 	13260 	13518 	13501 	13293 	13328 	12298 	11259 	10689 	10013 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,SK	7791 	7665 	7916 	7627 	8096 	7370 	7176 	6687 	5509 	4643 	3956 	3263 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,TR	: 	5175 	5219 	5218 	4941 	5112 	4253 	4669 	4448 	4062 	3647 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,EUR,UK	26254 	27294 	26095 	23353 	24134 b	22427 	22220 	21383 	24665 	27160 	24781 	24670 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,AT	26732 	26759 	27060 	24862 	24946 	24761 	24433 	24088 	22770 b	20841 	20268 	20027 	19230 	17946 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,BE	25510 	24948 	24666 	24449 	23472 	23274 	22591 	22481 	21706 	20473 	20143 	19281 	18085 	18457 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,BG	8485 b	8840 	8302 	7578 	6954 	7374 	7540 	7113 	5867 	3737 	3423 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,CH	56338 	57283 	57524 b	59752 	58255 	56959 	56028 	56717 	54323 	52926 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,CY	17488 	17474 	18926 	19942 	20894 	20510 	19703 	20045 	11633 b	11323 	10150 	9380 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,CZ	259715 	246387 	234453 	229530 	228321 	227007 	224146 	221480 	201975 	186090 	171509 	162703 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,DE	25278 	24496 	23334 	23190 	22760 	22530 	22661 	22503 	22210 	21246 	18307 	19026 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,DK	252710 	247484 	245721 	239146 	237303 	234308 b	214280 	209350 	208759 	199330 	192250 	185499 	178790 	175489 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,EA	20830.8 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,EA18	20942.6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,EA19	20830.8 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,EE	11322 	10739 	9987 b	8704 	7841 	7112 	7369 	7978 	7064 	5887 	4766 	3909 	3505 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,EL	8789 	8795 	9008 	9606 	10826 	13054 	14583 	14213 	13536 	12714 	12481 	11990 	10939 	10535 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,ES	15790 	15336 	15305 	15815 	16511 	16875 	17639 	17712 	16978 b	14170 	13652 	12917 	12537 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,EU	65158.6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,EU27	65268.4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,EU28	65158.6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,FI	28176 	28273 	28173 	27969 	26994 	25976 	25215 	25060 	23855 	22703 	22099 	21143 	19960 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,FR	24369 	24220 	23482 	24090 	24526 	23605 	23164 	23076 	22334 b	18678 	18872 	18670 	17846 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,HR	52502 	49791 	47066 	47155 	48292 	48760 	53543 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,HU	1736372 	1646703 	1574282 	1498296 	1534610 	1461732 	1333452 	1347400 	1255619 	1209066 	1230191 	1018053 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,IE	: 	25881 	24912 	24456 	24000 	24436 	25041 	26933 	28229 	28287 	25521 	24059 	22333 	21370 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,IS	: 	4066522 	4003489 	3767753 	3486682 	3319672 	3479302 	3745221 	3354749 	3063769 	2572711 	2332710 	2189365 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,IT	17958 p	17482 	17529 	17578 	18115 	18111 	18461 	18163 	18025 	17783 	17243 	17197 	16410 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,LT	7814 	7414 	22630 	21299 	19424 	16746 	18325 	21875 	18454 	14799 	11551 	9618 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,LU	38869 p	40005 	39263 	39523 	37345 	36898 	36863 	37464 	35373 	34840 	33754 	32453 	31274 	30125 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,LV	8439 	7688 	6872 	6105 	5799 	5447 	5966 	7251 	6457 	4386 	3533 	2737 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,MK	: 	155706 	145486 	144269 	138294 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,MT	16780 	16396 	15344 	14300 	13623 	13015 	12743 	12809 	12129 	10929 	4634 	4398 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,NL	26651 b	24880 	24294 	23945 	23686 	23520 	23765 	23990 	23395 	21895 	20391 	19709 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,NO	392135 	377112 	376657 	349520 	341593 	326216 	324873 	313688 	293114 	260844 	282147 	245403 	245205 	240905 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,PL	29408 	27847 	27449 	26462 	25951 	24979 	23931 	22675 	20078 	17134 	15993 	14820 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,PT	10579 	10124 	9953 	10081 	10463 	10872 	11082 	10955 	10808 	10500 	10369 	10003 	9472 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,RO	13121 	12052 	11452 	10960 	10464 	10738 	10824 	10200 	8682 	7802 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,RS	360315 	363114 	328567 	337210 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,SE	267444 	261649 b	261181 	254371 	248336 	236645 	230292 	229454 	211090 	195537 	184076 	181189 	178787 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,SI	13594 	13564 	13293 	13260 	13518 	13501 	13293 	13328 	12298 	11259 	2560821 	2393925 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,SK	7791 	7665 	7916 	7627 	8096 	7370 	7176 	6687 	186055 	172882 	152699 	130602 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,TR	: 	15042 	13221 	12071 	11552 	10207 	9199 	8901 	7947 	7348 	6116 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,NAC,UK	21514 	22002 	21036 	19833 	19569 b	19464 	19061 	19051 	19640 	18587 	16894 	16869 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,AT	25412 	25288 	25254 	23545 	23567 	23564 	22644 	22915 	22205 b	20444 	19776 	19391 	18616 	17351 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,BE	23822 	22952 	22264 	22264 	21292 	21123 	20116 	20360 	20208 	19010 	18932 	18066 	16976 	18187 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,BG	9285 b	9336 	8658 	7819 	7084 	7543 	7521 	7398 	6583 	4258 	4048 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,CH	32292 	31679 	31521 b	31272 	28956 	27878 	26957 	27802 	26448 	24997 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,CY	19940 	19399 	20716 	21564 	23543 	23131 	21951 	22859 	22728 b	22413 	19807 	18105 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,CZ	15200 	14046 	13131 	12814 	12290 	12036 	11604 	12297 	11659 	10705 	9907 	9211 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,DE	25201 	24137 	22723 	23067 	22310 	21763 	21186 	21738 	21843 	20706 	17728 	18165 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,DK	24963 	23858 	23636 	23111 	22528 	22400 b	20124 	20099 	20412 	19313 	18381 	17867 	17051 	17648 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,EA	20756.1 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,EA18	20824.1 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,EA19	20756.1 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,EE	15533 	14201 	12789 b	11388 	10334 	9509 	9539 	10410 	9633 	8592 	7370 	6198 	5647 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,EL	10345 	10294 	10099 	10380 	11452 	13817 	15358 	15611 	15080 	14278 	14143 	13687 	12737 	13137 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,ES	17515 	16613 	16373 	16664 	17030 	17475 	18050 	18633 	18287 b	15441 	14985 	14202 	14189 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,EU	19228.8 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,EU27	19299.6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,EU28	19228.8 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,FI	23548 	23117 	22881 	23049 	22091 	21343 	20328 	20764 	19952 	18501 	17880 	17081 	15767 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,FR	23288 	22490 	21387 	22098 	22361 	21440 	20637 	20840 	20673 b	17210 	17443 	16981 	16227 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,HR	10633 	9870 	9199 	9153 	8888 	8900 	9558 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,HU	9853 	9271 	8883 	8472 	8894 	8425 	7524 	7728 	7490 	7545 	7829 	6526 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,IE	: 	21126 	20461 	20609 	20179 	20644 	20554 	21110 	22305 	22719 	20587 	19300 	17703 	16986 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,IS	: 	22249 	22074 	21483 	20130 	19500 	20098 	25116 	25712 	24132 	21447 	19420 	18246 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,IT	17941 p	16984 	16968 	17110 	17567 	17891 	17607 	17730 	17591 	17067 	16469 	16392 	15837 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,LT	12844 	11809 	10322 	9561 	8722 	7630 	7926 	9606 	8908 	7475 	6100 	5207 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,LU	32263 p	33217 	32342 	33267 	30281 	30165 	30329 	31887 	30827 	31291 	30247 	31502 	30292 	29508 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,LV	12196 	10674 	9669 	8435 	7950 	7718 	7811 	9657 	9724 	7283 	6249 	5146 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,MK	: 	5432 	4972 	4919 	4835 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,MT	20925 	20270 	18600 	17804 	17372 	16809 	16330 	16556 	16074 	14616 	14417 	14061 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,NL	24612 b	22654 	21868 	22092 	21861 	21810 	22033 	22884 	22939 	21047 	19483 	18572 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,NO	31685 	30819 	30706 	29199 	27971 	27096 	26704 	27290 	26599 	23192 	25045 	21688 	21560 	21221 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,PL	12961 	11919 	11715 	11214 	10748 	10356 	9512 	9343 	8598 	7043 	6510 	6151 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,PT	12906 	12383 	12246 	12106 	12312 	12438 	12423 	12444 	12615 	12362 	12191 	11451 	11010 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,RO	5779 	5104 	4828 	4739 	4469 	4442 	4434 	4391 	4084 	3840 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,RS	6143 	6135 	5508 	5881 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,SE	23528 	22902 b	22946 	22699 	21879 	20733 	20149 	21073 	19743 	17836 	16658 	16358 	15865 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,SI	17092 	16612 	15993 	15901 	15914 	15685 	15119 	16100 	15593 	14686 	13943 	13176 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,SK	11776 	11303 	11399 	10836 	11452 	10490 	9809 	9259 	7774 	6556 	5516 	4600 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,TR	: 	8654 	8142 	7999 	7954 	7325 	6712 	6845 	6348 	6113 	5465 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,F,MEI_E,PPS,UK	21763 	23081 	21479 	20946 	20709 b	20647 	20613 	22116 	24169 	24121 	22410 	22480 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,M,MED_E,EUR,AT	24879 	24852 	24603 	23619 	23523 	23252 	22782 	22217 	20802 b	19552 	18585 	18572 	17640 	16649 	: 	: 	: 	: 	: 	: 	: 
Y25-54,M,MED_E,EUR,BE	25392 	24514 	24212 	24183 	22764 	22456 	21932 	21784 	20618 	19810 	19325 	18929 	17744 	17469 	: 	: 	: 	: 	: 	: 	: 
Y25-54,M,MED_E,EUR,BG	3500 b	3755 	3593 	3248 	3162 	3308 	3325 	3222 	2554 	1662 	1548 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,M,MED_E,EUR,CH	48579 	43680 	42006 b	44772 	44081 	38223 	34336 	32563 	29350 	30333 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,M,MED_E,EUR,CY	14900 	14556 	15614 	17146 	18364 	18700 	18067 	18470 	18350 b	17281 	15838 	14496 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,M,MED_E,EUR,CZ	8758 	8291 	8409 	8512 	8715 	8289 	7829 	8214 	6764 	6149 	5288 	4729 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,M,MED_E,EUR,DE	23697 	22977 	21980 	21597 	21874 	21113 	21007 	20782 	20319 	19734 	17048 	17864 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y25-54,M,MED_E,EUR,DK	31652 	31227 	30390 	30280 	29819 	29783 b	28045 	27505 	26482 	25542 	25032 	24226 	23223 	22798 	: 	: 	: 	: 	: 	: 	: 
